loan_amnt,int_rate,installment,annual_inc,dti,open_acc,pub_rec,revol_bal,revol_util,total_acc,mort_acc,loan_to_income,credit_stress,emp_length_num,grade,home_ownership,purpose,verification_status,application_type,default_flag,pd_lgb,pd_lgb_platt,pd_lr
5800.0,0.11710000000000001,191.85,18816.0,20.28,6.0,0.0,5082.0,0.924,12.0,,0.3082319179465377,18.73872,0.0,B,MORTGAGE,credit_card,Verified,INDIVIDUAL,1,0.22813365740074426,0.20278211045960595,0.17049906821841143
7875.0,0.1875,287.68,30000.0,7.72,5.0,0.0,5478.0,0.46,8.0,0.0,0.26249125029165693,3.5512,1.0,D,RENT,debt_consolidation,Not Verified,INDIVIDUAL,0,0.19198759591038608,0.17147671265593414,0.25470751997723884
25000.0,0.21,941.88,98000.0,18.89,19.0,0.0,28350.0,0.6609999999999999,42.0,1.0,0.25509943776083915,12.486289999999999,10.0,E,RENT,credit_card,Verified,INDIVIDUAL,0,0.2746125220534377,0.24901936534525804,0.27553932057290764
12000.0,0.1757,301.93,79000.0,29.42,13.0,0.0,14892.0,0.642,18.0,0.0,0.15189681143276668,18.88764,10.0,D,RENT,debt_consolidation,Source Verified,INDIVIDUAL,1,0.5388729176381859,0.5995691513441765,0.39022064968852166
16750.0,0.1114,549.49,43000.0,17.75,11.0,0.0,3183.0,0.183,23.0,1.0,0.3895258249808144,3.24825,5.0,B,MORTGAGE,wedding,Verified,INDIVIDUAL,0,0.11215808474664574,0.11602749035867457,0.08382808753500531
18000.0,0.1431,421.73,58000.0,34.04,14.0,0.0,69814.0,0.742,32.0,0.0,0.31033947690557057,25.25768,1.0,C,OWN,debt_consolidation,Verified,INDIVIDUAL,1,0.3861013750214036,0.38512722771780533,0.36482936345901057
8400.0,0.1465,289.76,60000.0,26.5,10.0,0.0,13183.0,0.762,33.0,3.0,0.1399976667055549,20.193,3.0,C,MORTGAGE,debt_consolidation,Not Verified,INDIVIDUAL,0,0.20548459687147708,0.1826939196442634,0.18251922508560203
12500.0,0.0654,383.35,84000.0,9.63,5.0,0.0,12111.0,0.802,37.0,,0.14880775228866322,7.723260000000001,1.0,A,RENT,debt_consolidation,Source Verified,INDIVIDUAL,0,0.04494477837129126,0.08210916525537906,0.06206181380571364
9600.0,0.1015,310.45,100000.0,14.0,16.0,0.0,41451.0,0.711,40.0,3.0,0.0959990400095999,9.953999999999999,10.0,B,MORTGAGE,debt_consolidation,Not Verified,INDIVIDUAL,0,0.08458332036232324,0.10084199776714733,0.0751202337857169
7000.0,0.1757,251.56,30000.0,20.36,15.0,0.0,13442.0,0.332,39.0,4.0,0.23332555581480618,6.75952,3.0,D,MORTGAGE,debt_consolidation,Verified,INDIVIDUAL,0,0.3003639466937834,0.2774901301582877,0.2339208253268902
9000.0,0.0662,276.34,30000.0,10.68,12.0,0.0,10450.0,0.215,17.0,1.0,0.29999000033332224,2.2962,1.0,A,RENT,major_purchase,Not Verified,INDIVIDUAL,0,0.0614421073872129,0.08948682702133043,0.0832650942614143
12000.0,0.1499,285.42,32000.0,11.14,6.0,1.0,6963.0,0.5660000000000001,14.0,2.0,0.3749882816161995,6.305240000000001,9.0,C,OWN,debt_consolidation,Source Verified,INDIVIDUAL,1,0.341294214159696,0.3266333089136164,0.2799833464655789
9500.0,0.12119999999999999,316.09,49000.0,30.83,14.0,0.0,10079.0,0.589,34.0,0.0,0.19387359441644048,18.158869999999997,5.0,B,RENT,debt_consolidation,Verified,INDIVIDUAL,1,0.1716363799320911,0.1556056730449453,0.1886684400536301
5000.0,0.12390000000000001,167.01,31000.0,21.25,8.0,1.0,1808.0,0.282,22.0,0.0,0.16128511983484403,5.9925,0.0,C,OWN,debt_consolidation,Verified,INDIVIDUAL,0,0.324408791990794,0.30581084802783676,0.20949883164081282
6000.0,0.1727,214.73,60000.0,14.98,11.0,0.0,2204.0,0.21,26.0,2.0,0.09999833336111065,3.1458,0.0,C,MORTGAGE,major_purchase,Source Verified,INDIVIDUAL,0,0.20581367515660196,0.18297439682459082,0.1674585599190625
7000.0,0.07139999999999999,216.58,65000.0,7.64,7.0,0.0,2261.0,0.14400000000000002,15.0,,0.10769065091306287,1.10016,4.0,A,MORTGAGE,debt_consolidation,Not Verified,INDIVIDUAL,0,0.030664834167400935,0.07617486529402658,0.040142582727598464
5000.0,0.12390000000000001,167.01,33000.0,14.36,15.0,0.0,8095.0,0.39899999999999997,19.0,0.0,0.15151056028605195,5.729639999999999,9.0,C,RENT,other,Source Verified,INDIVIDUAL,0,0.27787270632812194,0.25251361731293026,0.22408748862822883
12000.0,0.15990000000000001,291.76,95000.0,14.72,6.0,0.0,3441.0,0.436,15.0,,0.12631445984779108,6.4179200000000005,9.0,D,MORTGAGE,major_purchase,Not Verified,INDIVIDUAL,0,0.19643525543350174,0.17511154139342322,0.19301855133005366
17275.0,0.1167,571.06,38500.0,21.32,10.0,0.0,4639.0,0.318,12.0,1.0,0.4486896444248201,6.7797600000000005,2.0,B,MORTGAGE,debt_consolidation,Not Verified,INDIVIDUAL,0,0.16690630580841057,0.15209309357753212,0.16891273102878487
7000.0,0.0603,213.05,60000.0,20.14,15.0,0.0,5025.0,0.591,25.0,1.0,0.1166647222546291,11.90274,7.0,A,MORTGAGE,debt_consolidation,Source Verified,INDIVIDUAL,0,0.06547168200014783,0.09137757573272663,0.07402208432686253
6000.0,0.1677,213.24,29000.0,6.21,3.0,0.0,4697.0,0.8240000000000001,4.0,,0.20688941760628943,5.11704,0.0,D,OWN,debt_consolidation,Not Verified,INDIVIDUAL,1,0.25104277281991116,0.2247308253826724,0.22784055261625255
11700.0,0.1875,427.4,35000.0,32.47,6.0,0.0,9635.0,0.7959999999999999,15.0,1.0,0.3342761635381846,25.846119999999996,10.0,D,RENT,other,Verified,INDIVIDUAL,0,0.2818212525360764,0.2567889066117981,0.41102599929491485
25000.0,0.21489999999999998,683.25,73500.0,1.36,4.0,0.0,2108.0,0.27699999999999997,14.0,0.0,0.34013142678330904,0.37672,2.0,E,RENT,home_improvement,Verified,INDIVIDUAL,0,0.30755127835339324,0.28578498512718414,0.33259849032392946
4325.0,0.1629,152.68,24000.0,31.4,7.0,0.0,9779.0,0.77,15.0,0.0,0.18020082496562642,24.178,1.0,D,RENT,debt_consolidation,Not Verified,INDIVIDUAL,0,0.3750730744293156,0.37034093213816943,0.36262022514946596
5000.0,0.053200000000000004,150.58,65000.0,10.25,9.0,0.0,23127.0,0.354,16.0,0.0,0.07692189350933062,3.6285,10.0,A,OWN,credit_card,Not Verified,INDIVIDUAL,0,0.03463651061659679,0.07778468760592015,0.041845325410003735
20000.0,0.1461,689.51,51996.0,14.84,8.0,0.0,20916.0,0.6559999999999999,11.0,,0.38463757524472564,9.735039999999998,4.0,D,RENT,debt_consolidation,Verified,INDIVIDUAL,0,0.22267194083498598,0.19779178834337907,0.2968338108099241
3400.0,0.1416,116.47,63850.0,9.2,10.0,0.0,3856.0,0.34700000000000003,22.0,1.0,0.05324897025888396,3.1924,3.0,C,MORTGAGE,debt_consolidation,Verified,INDIVIDUAL,0,0.09645794385053141,0.10715247492804941,0.1258765489086193
25000.0,0.1999,662.21,50000.0,11.79,7.0,0.0,11452.0,0.191,26.0,1.0,0.499990000199996,2.25189,10.0,E,OWN,other,Not Verified,INDIVIDUAL,0,0.3248586686464394,0.3063559418473142,0.36825722686781504
23500.0,0.08900000000000001,746.21,65000.0,22.52,19.0,0.0,9001.0,0.37799999999999995,37.0,1.0,0.3615328994938539,8.512559999999999,2.0,A,MORTGAGE,debt_consolidation,Verified,INDIVIDUAL,0,0.07627591717673367,0.09662546753478868,0.09582811800892369
23500.0,0.19219999999999998,864.04,72000.0,29.37,14.0,1.0,11804.0,0.742,26.0,4.0,0.3263843557728365,21.79254,9.0,D,MORTGAGE,debt_consolidation,Verified,INDIVIDUAL,0,0.3082305479623281,0.28657657733792014,0.30250497968284895
6000.0,0.1099,196.41,44000.0,12.79,10.0,0.0,8326.0,0.28600000000000003,24.0,0.0,0.1363605372605168,3.65794,2.0,B,RENT,debt_consolidation,Verified,INDIVIDUAL,0,0.0889861582429602,0.10314234787362092,0.1149246116999611
20000.0,0.2677,607.97,98000.0,14.62,5.0,0.0,18.0,0.036000000000000004,12.0,1.0,0.20407955020867133,0.52632,10.0,G,OWN,house,Source Verified,INDIVIDUAL,0,0.5589158276210231,0.6266819682749718,0.3647077406389463
7000.0,0.12990000000000002,235.83,30000.0,23.48,7.0,1.0,1095.0,0.114,17.0,0.0,0.23332555581480618,2.67672,10.0,C,RENT,debt_consolidation,Source Verified,INDIVIDUAL,0,0.2927869508505114,0.268907997329906,0.23908224884575657
33025.0,0.1465,1139.18,72000.0,12.43,10.0,0.0,16947.0,0.496,25.0,4.0,0.45867418508076274,6.16528,4.0,C,MORTGAGE,debt_consolidation,Verified,INDIVIDUAL,0,0.15804235553084717,0.1456861470115877,0.16525975669890683
35000.0,0.22399999999999998,974.64,110000.0,14.66,4.0,0.0,37330.0,0.945,26.0,2.0,0.3181789256461305,13.8537,2.0,E,RENT,debt_consolidation,Source Verified,INDIVIDUAL,0,0.2466188534308621,0.22036442342239454,0.39444723096189827
8000.0,0.079,250.33,40000.0,16.77,5.0,0.0,6933.0,0.462,10.0,0.0,0.19999500012499688,7.74774,0.0,A,RENT,debt_consolidation,Verified,INDIVIDUAL,0,0.1639543965175538,0.14993413476778136,0.0868865253066029
6000.0,0.08900000000000001,190.52,45000.0,6.13,7.0,0.0,5483.0,0.419,15.0,1.0,0.13333037043621254,2.56847,10.0,A,MORTGAGE,other,Verified,INDIVIDUAL,0,0.05369104354486333,0.08594884617531871,0.04730733264088182
5000.0,0.1409,171.11,48000.0,25.35,12.0,0.0,20484.0,0.665,20.0,1.0,0.10416449657298807,16.857750000000003,1.0,B,MORTGAGE,home_improvement,Source Verified,INDIVIDUAL,0,0.21216140395942504,0.1884501232871197,0.16779606856453275
25000.0,0.0699,771.82,175000.0,25.42,22.0,0.0,21249.0,0.23800000000000002,61.0,3.0,0.14285632653527694,6.0499600000000004,10.0,A,MORTGAGE,debt_consolidation,Verified,INDIVIDUAL,0,0.06051437909691095,0.08905654475675372,0.0500705107390733
17625.0,0.1114,578.19,40000.0,13.59,7.0,0.0,4635.0,0.5579999999999999,16.0,2.0,0.44061398465038376,7.583219999999999,8.0,B,OWN,debt_consolidation,Source Verified,INDIVIDUAL,0,0.18719702585012707,0.16762885165151592,0.1667469826536829
7700.0,0.1825,279.35,75000.0,13.61,7.0,1.0,14828.0,0.639,30.0,1.0,0.10266529779602938,8.69679,10.0,D,MORTGAGE,debt_consolidation,Verified,INDIVIDUAL,0,0.13529541516832647,0.13026611525979404,0.17564554406501606
30000.0,0.17489999999999997,753.51,88000.0,5.93,9.0,0.0,21139.0,0.439,28.0,,0.3409052169861706,2.6032699999999998,5.0,D,MORTGAGE,home_improvement,Source Verified,INDIVIDUAL,0,0.2044281511755891,0.18179575528583225,0.2711206175827849
3500.0,0.0699,108.06,20400.0,4.0,6.0,0.0,0.0,0.0,13.0,,0.17156021763639037,0.0,1.0,A,RENT,small_business,Source Verified,INDIVIDUAL,0,0.1013103698304565,0.10982973078140855,0.09530584941819344
3000.0,0.12119999999999999,99.82,20000.0,8.4,11.0,0.0,1041.0,0.217,18.0,0.0,0.14999250037498124,1.8228,1.0,B,OWN,debt_consolidation,Not Verified,INDIVIDUAL,0,0.15943761005411308,0.1466795928368391,0.10686216591600767
12000.0,0.1099,392.81,82000.0,10.57,10.0,1.0,6336.0,0.44299999999999995,18.0,2.0,0.14633967878440507,4.68251,3.0,B,RENT,credit_card,Verified,INDIVIDUAL,0,0.07538150193970532,0.0961810045391054,0.11121620038079244
2800.0,0.20309999999999997,104.51,45000.0,11.39,6.0,0.0,9283.0,0.836,9.0,0.0,0.06222083953689918,9.52204,1.0,D,RENT,credit_card,Not Verified,INDIVIDUAL,0,0.13458781468265624,0.12980945993046744,0.23705033304279732
19575.0,0.0999,631.54,80000.0,14.58,9.0,0.0,39439.0,0.51,31.0,6.0,0.24468444144448195,7.4358,10.0,B,MORTGAGE,debt_consolidation,Source Verified,INDIVIDUAL,0,0.07830847736603087,0.09764233615738044,0.08385995338965949
23000.0,0.18989999999999999,596.51,81900.0,21.98,13.0,0.0,7687.0,0.512,28.0,7.0,0.28082685193098983,11.25376,8.0,E,MORTGAGE,debt_consolidation,Verified,INDIVIDUAL,0,0.3780754863435235,0.3743437256753266,0.3315743228017654
8000.0,0.19519999999999998,295.36,42672.0,30.79,17.0,0.0,9329.0,0.618,31.0,0.0,0.187472172099454,19.02822,2.0,D,RENT,debt_consolidation,Source Verified,INDIVIDUAL,0,0.34053894769820753,0.3256863782369611,0.41142875127479267
20000.0,0.0662,614.08,280000.0,8.04,18.0,0.0,31534.0,0.40700000000000003,38.0,7.0,0.07142831632744169,3.27228,1.0,A,MORTGAGE,credit_card,Verified,INDIVIDUAL,0,0.01705022780370614,0.07088602305577243,0.03574334184184644
6000.0,0.18989999999999999,219.91,78000.0,33.0,19.0,0.0,115854.0,0.89,44.0,4.0,0.07692209074242638,29.37,10.0,D,MORTGAGE,debt_consolidation,Verified,INDIVIDUAL,1,0.15560889172444767,0.14396683935354748,0.23844336371114602
8000.0,0.1398,273.35,105000.0,24.67,13.0,0.0,11501.0,0.757,25.0,2.0,0.07618975057380406,18.67519,8.0,C,MORTGAGE,other,Not Verified,INDIVIDUAL,1,0.2039031862602049,0.18135072189450627,0.1796881555104956
19000.0,0.2343,540.33,46740.0,18.26,8.0,0.0,16077.0,0.935,18.0,0.0,0.40649536809225306,17.073100000000004,10.0,F,RENT,debt_consolidation,Verified,INDIVIDUAL,1,0.5636264482513439,0.6329471423663469,0.5069199276376408
35000.0,0.17989999999999998,888.58,85000.0,2.56,4.0,0.0,9479.0,0.379,7.0,,0.4117598616486865,0.97024,1.0,E,RENT,debt_consolidation,Verified,INDIVIDUAL,0,0.23899152454579917,0.21298000271198955,0.36491977391762037
14750.0,0.1855,378.99,41000.0,19.56,8.0,0.0,5744.0,0.547,13.0,0.0,0.35974732323601866,10.69932,10.0,E,RENT,debt_consolidation,Verified,INDIVIDUAL,0,0.5850830403957024,0.6608947160781022,0.4345048121174327
8500.0,0.1311,286.85,60800.0,13.16,7.0,1.0,8165.0,0.552,34.0,3.0,0.13980033223137778,7.2643200000000006,6.0,B,MORTGAGE,debt_consolidation,Not Verified,INDIVIDUAL,0,0.07620613951426985,0.09659072696228779,0.08342089989206355
2400.0,0.1629,84.73,64000.0,10.22,9.0,0.0,6767.0,0.61,15.0,0.0,0.03749941407165513,6.2342,3.0,D,RENT,debt_consolidation,Not Verified,INDIVIDUAL,1,0.19878456440565195,0.17705586954116753,0.20833820609289547
12000.0,0.1149,395.66,55000.0,15.77,12.0,0.0,13845.0,0.41700000000000004,19.0,,0.21817785131179432,6.576090000000001,10.0,B,MORTGAGE,credit_card,Not Verified,INDIVIDUAL,0,0.09459068666711232,0.10613763671050563,0.09529551553992173
10000.0,0.1199,332.1,66000.0,24.84,13.0,0.0,21653.0,0.568,37.0,4.0,0.15151285586582022,14.109119999999999,10.0,B,MORTGAGE,credit_card,Verified,INDIVIDUAL,0,0.10082148066793607,0.10955735929436487,0.09945280928459763
9600.0,0.1099,314.25,44300.0,19.61,25.0,0.0,6138.0,0.731,30.0,1.0,0.21669939730480126,14.334909999999999,10.0,B,MORTGAGE,home_improvement,Not Verified,INDIVIDUAL,0,0.15153984911119234,0.14112968906370085,0.15918711946935135
15550.0,0.24109999999999998,448.34,47000.0,18.33,9.0,0.0,4364.0,0.873,19.0,0.0,0.3308440245952214,16.00209,2.0,F,RENT,debt_consolidation,Verified,INDIVIDUAL,0,0.5774877943473684,0.6511176328526285,0.5104861194811804
4750.0,0.1727,169.99,33000.0,30.8,7.0,0.0,3088.0,0.882,46.0,3.0,0.14393503227174934,27.1656,6.0,C,MORTGAGE,debt_consolidation,Verified,INDIVIDUAL,0,0.20038127327923658,0.1783869786299458,0.20563412390167515
7200.0,0.1099,235.69,70000.0,14.66,8.0,0.0,10897.0,0.3,29.0,9.0,0.1028556734903787,4.398,10.0,B,MORTGAGE,debt_consolidation,Source Verified,INDIVIDUAL,0,0.04613617439339658,0.08262285774583111,0.07095494557604343
24000.0,0.1499,570.84,109000.0,32.71,32.0,0.0,47595.0,0.733,56.0,3.0,0.2201814662250805,23.97643,10.0,C,MORTGAGE,debt_consolidation,Source Verified,INDIVIDUAL,0,0.3673657972286489,0.3601479644976865,0.34014963176005053
9450.0,0.1465,325.97,75000.0,2.34,6.0,0.0,3210.0,0.261,27.0,1.0,0.1259983200223997,0.61074,8.0,C,RENT,other,Verified,INDIVIDUAL,0,0.11872720695146381,0.1199267382248396,0.12206853630618165
9250.0,0.15990000000000001,325.16,36000.0,22.3,6.0,0.0,6362.0,0.589,19.0,3.0,0.2569373072970195,13.1347,10.0,D,MORTGAGE,debt_consolidation,Source Verified,INDIVIDUAL,0,0.2611813386268617,0.23496774925320896,0.25262827902772755
14000.0,0.1433,480.74,65000.0,9.32,5.0,0.0,10453.0,0.752,11.0,0.0,0.21538130182612575,7.008640000000001,1.0,C,RENT,debt_consolidation,Not Verified,INDIVIDUAL,0,0.13276495468562619,0.12863933474665853,0.1824298296600486
20000.0,0.1465,689.89,80000.0,24.53,9.0,1.0,5289.0,0.315,17.0,2.0,0.249996875039062,7.72695,3.0,C,MORTGAGE,credit_card,Source Verified,INDIVIDUAL,1,0.29504806269378386,0.27145142321243715,0.20225791446262922
